identifier,backtracks,propagations,duration,constraint_size,assignment_size,satisfied
13250,0,29,1.763758897781372,25,729,True
5400,0,20,2.4350082874298096,27,729,True
4500,0,11,1.625124454498291,36,729,True
3600,0,6,1.7562437057495117,45,729,True
9400,0,19,2.3302721977233887,28,729,True
2200,0,4,2.0514588356018066,59,729,True
5400,0,20,1.7687444686889648,27,729,True
19250,21,61,2.284735918045044,30,729,True
8300,50,123,2.9464550018310547,26,729,True
6050,15,49,1.8082644939422607,28,729,True
7700,0,24,1.9304020404815674,28,729,True
13250,0,29,1.7595171928405762,25,729,True
3600,0,6,1.6721665859222412,45,729,True
19250,21,61,1.9474482536315918,30,729,True
9400,0,19,2.2037487030029297,28,729,True
5400,0,20,1.6802406311035156,27,729,True
6050,15,49,1.7893383502960205,28,729,True
2200,0,4,2.398909091949463,59,729,True
9400,0,19,1.694239854812622,28,729,True
4500,0,11,2.1336522102355957,36,729,True
7700,0,24,2.2048139572143555,28,729,True
8300,50,123,3.0686328411102295,26,729,True
19250,21,61,1.8514552116394043,30,729,True
13250,0,29,2.1127333641052246,25,729,True
2200,0,4,1.7265264987945557,59,729,True
4500,0,11,1.5500643253326416,36,729,True
3600,0,6,1.769160509109497,45,729,True
5400,0,20,1.5770466327667236,27,729,True
8300,50,123,2.799039125442505,26,729,True
6050,15,49,1.6936790943145752,28,729,True
7700,0,24,1.5625698566436768,28,729,True
9400,0,19,1.3673574924468994,28,729,True
13250,0,29,1.4194931983947754,25,729,True
19250,21,61,1.3987479209899902,30,729,True
8300,50,123,2.116062641143799,26,729,True
