identifier,backtracks,propagations,duration,constraint_size,assignment_size,satisfied
4500,0,10,0.9619884490966797,36,729,True
6050,35,99,0.8929250240325928,28,729,True
13250,67,143,1.336364984512329,25,729,True
5400,36,82,1.063267707824707,27,729,True
9400,8,36,0.8098459243774414,28,729,True
7700,104,229,1.2112159729003906,28,729,True
3600,0,6,0.7802169322967529,45,729,True
2200,0,4,0.8414347171783447,59,729,True
13250,67,143,1.296799659729004,25,729,True
19250,90,200,1.0459671020507812,30,729,True
4500,0,10,1.003981590270996,36,729,True
5400,36,82,1.0010101795196533,27,729,True
6050,35,99,0.9699809551239014,28,729,True
9400,8,36,0.8078358173370361,28,729,True
8300,891,1795,6.8392956256866455,26,729,True
7700,104,229,1.1572070121765137,28,729,True
2200,0,4,0.9491007328033447,59,729,True
19250,90,200,1.0697367191314697,30,729,True
3600,0,6,0.906078577041626,45,729,True
4500,0,10,0.8329596519470215,36,729,True
5400,36,82,0.9620816707611084,27,729,True
9400,8,36,0.7707271575927734,28,729,True
13250,67,143,1.4951767921447754,25,729,True
6050,35,99,1.1252517700195312,28,729,True
7700,104,229,1.0927135944366455,28,729,True
8300,891,1795,6.829860687255859,26,729,True
8300,891,1795,5.83044171333313,26,729,True
2200,0,4,0.7927813529968262,59,729,True
4500,0,10,0.8243353366851807,36,729,True
3600,0,6,1.002530813217163,45,729,True
13250,67,143,1.2602882385253906,25,729,True
19250,90,200,1.2567603588104248,30,729,True
6050,35,99,0.9023823738098145,28,729,True
9400,8,36,0.7604551315307617,28,729,True
7700,104,229,1.1521174907684326,28,729,True
5400,36,82,1.2051656246185303,27,729,True
19250,90,200,1.0354981422424316,30,729,True
2200,0,4,0.8622903823852539,59,729,True
4500,0,10,0.7331745624542236,36,729,True
3600,0,6,1.0344481468200684,45,729,True
13250,67,143,1.223670244216919,25,729,True
6050,35,99,0.859290599822998,28,729,True
8300,891,1795,6.382917165756226,26,729,True
5400,36,82,1.1455485820770264,27,729,True
7700,104,229,1.1240215301513672,28,729,True
9400,8,36,1.0770001411437988,28,729,True
8300,891,1795,6.211773872375488,26,729,True
2200,0,4,0.7907593250274658,59,729,True
3600,0,6,0.8869264125823975,45,729,True
13250,67,143,1.2122275829315186,25,729,True
5400,36,82,0.9269778728485107,27,729,True
4500,0,10,1.0736215114593506,36,729,True
6050,35,99,0.9750690460205078,28,729,True
8300,891,1795,5.923077344894409,26,729,True
19250,90,200,1.4275009632110596,30,729,True
9400,8,36,1.0241780281066895,28,729,True
7700,104,229,1.2624351978302002,28,729,True
19250,90,200,1.03367018699646,30,729,True
3600,0,6,0.7593495845794678,45,729,True
4500,0,10,0.7483577728271484,36,729,True
2200,0,4,0.9115207195281982,59,729,True
8300,891,1795,5.5142223834991455,26,729,True
6050,35,99,0.9480738639831543,28,729,True
7700,104,229,1.0794439315795898,28,729,True
13250,67,143,1.6809518337249756,25,729,True
5400,36,82,1.2744977474212646,27,729,True
9400,8,36,0.9480829238891602,28,729,True
3600,0,6,0.7903966903686523,45,729,True
4500,0,10,0.8154957294464111,36,729,True
2200,0,4,0.8545506000518799,59,729,True
19250,90,200,1.0717473030090332,30,729,True
5400,36,82,0.9646329879760742,27,729,True
6050,35,99,1.080153465270996,28,729,True
13250,67,143,1.577714443206787,25,729,True
9400,8,36,0.8298311233520508,28,729,True
8300,891,1795,5.940208911895752,26,729,True
7700,104,229,1.1071059703826904,28,729,True
3600,0,6,0.7616915702819824,45,729,True
2200,0,4,0.8737940788269043,59,729,True
4500,0,10,0.7997269630432129,36,729,True
19250,90,200,1.037020206451416,30,729,True
5400,36,82,0.932356595993042,27,729,True
13250,67,143,1.3418054580688477,25,729,True
8300,891,1795,5.556197643280029,26,729,True
9400,8,36,0.8372714519500732,28,729,True
3600,0,6,0.7992343902587891,45,729,True
19250,90,200,1.015432357788086,30,729,True
4500,0,10,0.7972316741943359,36,729,True
2200,0,4,0.9703915119171143,59,729,True
6050,35,99,1.2866792678833008,28,729,True
13250,67,143,1.2126250267028809,25,729,True
7700,104,229,1.4017958641052246,28,729,True
5400,36,82,0.9491524696350098,27,729,True
6050,35,99,0.8911454677581787,28,729,True
8300,891,1795,5.419238090515137,26,729,True
7700,104,229,0.9802572727203369,28,729,True
9400,8,36,0.6297855377197266,28,729,True
19250,90,200,0.8142092227935791,30,729,True
13250,67,143,0.8773322105407715,25,729,True
8300,891,1795,5.0579917430877686,26,729,True
8300,891,1795,5.183068037033081,26,729,True
8300,891,1795,4.541823148727417,26,729,True
8300,891,1795,3.806359052658081,26,729,True
8300,891,1795,3.3123631477355957,26,729,True
