identifier,backtracks,propagations,duration,constraint_size,assignment_size,satisfied
13250,31,67,3.963303565979004,25,729,True
19250,18,40,3.133791923522949,30,729,True
7700,4,14,2.204570770263672,28,729,True
2200,2,6,2.8208799362182617,59,729,True
8300,455,916,11.63890528678894,26,729,True
4500,6,17,2.753660202026367,36,729,True
3600,2,7,2.92448353767395,45,729,True
6050,10,28,2.992421865463257,28,729,True
5400,20,47,3.1375699043273926,27,729,True
9400,27,58,4.006409168243408,28,729,True
7700,4,14,2.244845151901245,28,729,True
13250,31,67,4.15050745010376,25,729,True
2200,2,6,2.9119582176208496,59,729,True
8300,455,916,12.13602876663208,26,729,True
3600,2,7,2.9831464290618896,45,729,True
5400,20,47,3.0472331047058105,27,729,True
4500,6,17,3.0702555179595947,36,729,True
6050,10,28,3.120793104171753,28,729,True
19250,18,40,3.768890142440796,30,729,True
9400,27,58,3.2243480682373047,28,729,True
13250,31,67,3.420560836791992,25,729,True
2200,2,6,2.8077919483184814,59,729,True
7700,4,14,2.1530466079711914,28,729,True
4500,6,17,2.734351634979248,36,729,True
19250,18,40,3.847930431365967,30,729,True
6050,10,28,3.1543068885803223,28,729,True
5400,20,47,3.1912894248962402,27,729,True
3600,2,7,3.531656503677368,45,729,True
9400,27,58,3.201427459716797,28,729,True
19250,18,40,2.9340295791625977,30,729,True
2200,2,6,3.0281238555908203,59,729,True
8300,455,916,14.022988557815552,26,729,True
8300,455,916,11.956992387771606,26,729,True
13250,31,67,4.312884092330933,25,729,True
3600,2,7,2.661292791366577,45,729,True
4500,6,17,2.6973252296447754,36,729,True
5400,20,47,2.909025192260742,27,729,True
7700,4,14,2.3658504486083984,28,729,True
8300,455,916,11.50528073310852,26,729,True
19250,18,40,2.837052583694458,30,729,True
6050,10,28,3.8266947269439697,28,729,True
13250,31,67,3.380051612854004,25,729,True
9400,27,58,3.828684091567993,28,729,True
7700,4,14,2.141652822494507,28,729,True
2200,2,6,3.196727752685547,59,729,True
6050,10,28,2.7892282009124756,28,729,True
4500,6,17,3.1007347106933594,36,729,True
3600,2,7,3.6937999725341797,45,729,True
8300,455,916,11.453826665878296,26,729,True
5400,20,47,4.003780364990234,27,729,True
9400,27,58,3.5068328380584717,28,729,True
19250,18,40,2.9507856369018555,30,729,True
7700,4,14,2.089892864227295,28,729,True
3600,2,7,2.992567777633667,45,729,True
4500,6,17,3.009584426879883,36,729,True
13250,31,67,3.5071723461151123,25,729,True
5400,20,47,3.215143918991089,27,729,True
2200,2,6,3.5426132678985596,59,729,True
6050,10,28,3.377823829650879,28,729,True
9400,27,58,3.6097443103790283,28,729,True
8300,455,916,11.737012147903442,26,729,True
13250,31,67,3.290379047393799,25,729,True
19250,18,40,3.281749725341797,30,729,True
2200,2,6,3.260704755783081,59,729,True
3600,2,7,2.708514451980591,45,729,True
7700,4,14,2.4437685012817383,28,729,True
4500,6,17,2.718506097793579,36,729,True
5400,20,47,3.1243677139282227,27,729,True
6050,10,28,3.1234383583068848,28,729,True
9400,27,58,3.9430482387542725,28,729,True
7700,4,14,2.196491003036499,28,729,True
13250,31,67,3.8803937435150146,25,729,True
2200,2,6,2.9888200759887695,59,729,True
3600,2,7,2.845160722732544,45,729,True
8300,455,916,11.786868572235107,26,729,True
4500,6,17,3.0399019718170166,36,729,True
6050,10,28,2.8977530002593994,28,729,True
5400,20,47,3.135967969894409,27,729,True
19250,18,40,3.763087272644043,30,729,True
9400,27,58,3.3291118144989014,28,729,True
13250,31,67,3.4992642402648926,25,729,True
8300,455,916,11.511160612106323,26,729,True
2200,2,6,2.794295072555542,59,729,True
4500,6,17,2.7131834030151367,36,729,True
7700,4,14,2.5560097694396973,28,729,True
5400,20,47,2.918412446975708,27,729,True
6050,10,28,3.1115827560424805,28,729,True
19250,18,40,3.9551470279693604,30,729,True
3600,2,7,3.760767698287964,45,729,True
9400,27,58,3.4714980125427246,28,729,True
13250,31,67,3.833827257156372,25,729,True
19250,18,40,3.131680488586426,30,729,True
3600,2,7,2.7757630348205566,45,729,True
7700,4,14,1.9674432277679443,28,729,True
2200,2,6,3.430948495864868,59,729,True
4500,6,17,2.6811506748199463,36,729,True
5400,20,47,2.7181899547576904,27,729,True
8300,455,916,13.042025804519653,26,729,True
6050,10,28,3.646819829940796,28,729,True
19250,18,40,2.942591428756714,30,729,True
8300,455,916,11.568915843963623,26,729,True
9400,27,58,4.008755445480347,28,729,True
7700,4,14,2.153953790664673,28,729,True
2200,2,6,3.068289041519165,59,729,True
3600,2,7,2.8670973777770996,45,729,True
5400,20,47,2.6428916454315186,27,729,True
4500,6,17,2.830430269241333,36,729,True
13250,31,67,4.065046787261963,25,729,True
6050,10,28,3.031845808029175,28,729,True
8300,455,916,10.661756753921509,26,729,True
9400,27,58,2.5454397201538086,28,729,True
19250,18,40,2.028118848800659,30,729,True
13250,31,67,2.521122455596924,25,729,True
8300,455,916,9.54868197441101,26,729,True
8300,455,916,8.170595169067383,26,729,True
8300,455,916,6.772615909576416,26,729,True
